Role,Product,Name,Country,Phone,Website,E-mail 1,E-mail 2,Last Contact,Status,WA Availability,E-mail Sent
Importer,WW 0303,ТОВ СХІДНИЙ МЕРИДІАН 49057 М ДНІПРОПЕТРОВСЬК ВУЛ ВОЛОДІ ДУБІНІНА БУД 8 ОФ 301,Ukraine,+380 66 589 0924,https://www.instagram.com/eurostandart.dnipro/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ БЕСТ ФІШ УКРАЇНА,Ukraine,+380 66 614 1111,,,,,Lead,Available,
Importer,WW 0303,ТОВ РЕД НОУЗ,Ukraine,+380 66 632 9051,,,,,Lead,Available,
Importer,WW 0303,ФЛП КУКУРЕКИНА ЕЛЕНА АЛЕКСАНДРОВНА,Ukraine,+380 66 662 7438,http://antecmed.com.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ РОЯЛ СТОРІ ПЛЮС УКРАЇНА 43024 ВОЛИНСЬКА ОБЛ ЛУЦЬКИЙ Р Н МІСТО ЛУЦЬК ПР МОЛОДІ,Ukraine,+380 66 744 4264,https://www.instagram.com/r.ottweil?igsh=Nmt3NnF2Ym53ZDdy,,,,Needs checking,Available,
Importer,WW 0303,ТОВ РИБНИЙ СВІТ КОМПАНІ,Ukraine,+380 66 758 1747,,,,,Lead,Not Available,
Importer,WW 0303,ФОП АСЮТІН АНДРІЙ ОЛЕКСАНДРОВИЧ,Ukraine,+380 66 823 8255,,,,,Lead,Available,
Importer,WW 0303,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІОРД,Ukraine,+380 66 895 1830,https://fiord.ua/,torg@fiord.ua,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ІМПОРТЕКСПОРТЕКОПРОДУКТ 79037 ЛЬВІВСЬКА ОБЛ М ЛЬВІВ ВУЛ ПОЛІСЬКА БУД 6 ОФ 34,Ukraine,+380 67 011 2212,https://lvivimport.com/,sklad@lvivimport.com,info@lvivimport.com,,Needs checking,Available,
Importer,WW 0303,ТОВ ЛСЛ ГРУП,Ukraine,+380 67 101 0521,https://lsprofil.com.ua/,,,,Needs checking,Available,
Importer,WW 0303,ТОВ ПРОФІТЕКС ЛЬВІВ,Ukraine,+380 67 106 1067,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ ВІРАФІШ,Ukraine,+380 67 111 2088,http://mbipc.com.ua/,koh@ukr.net,,,Needs checking,Available,
Importer,WW 0303,ТОВ НОРВІЛ,Ukraine,+380 67 125 4664,,,,,Lead,Available,
Importer,WW 0303,ТОВ САУЄР 02000 М КИЇВ ВУЛ ЄВГЕНА МАЛАНЮКА Б 114 А УКРАЇНА,Ukraine,+380 67 155 1559,https://mezoroller-shop.kiev.ua/,mezoroller.shop@gmail.com,,,Needs checking,Not Available,
Importer,WW 0303,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ БВК ЛІДЕР,Ukraine,+380 67 160 6599,http://arkonbmz.com.ua/,arkonbmz@ukr.net,,,Needs checking,Available,
Importer,WW 0303,ПП НОВАФІШ,Ukraine,+380 67 208 3502,https://novaliniya.com.ua/,,,,Needs checking,Available,
Importer,WW 0303,ПРИВАТНЕ ПІДПРИЄМСТВО ОЛЛТА,Ukraine,+380 67 209 1041,https://olta-kiev.com.ua/catalog,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ЕГЕРЗУНД СІФУД,Ukraine,+380 67 219 7747,https://egersund.ua/,,,,Verified lead,Not Available,
Importer,WW 0303,ТОВ УКРАГРОІМПЕКС,Ukraine,+380 67 234 1155,https://www.ukrgeomc.com/,mail@ukrgeomc.com,,,Needs checking,Available,
Importer,WW 0303,ТОВ ЕЛВІ ТРЕЙД,Ukraine,+380 67 239 5550,https://levitrade.ua/,sales@levitrade.com.ua,,,Needs checking,Not Available,
Importer,WW 0303,ТЗОВ ХАРЧОВІ ТЕХНОЛОГІЇ ЗАКАРПАТТЯ,Ukraine,+380 67 310 1688,http://panpespankot.com/,market@pankot.com.ua,zed@pankot.com.ua,,Needs checking,Available,
Importer,WW 0303,LLC RYBA NASHA 355G GORODOTSKA,Ukraine,+380 67 314 5040,https://fishingklad.com.ua/ua/,,,,Needs checking,Available,
Importer,WW 0303,ТОВ ЛЕО ЛОГІСТИК ГРУП,Ukraine,+380 67 323 5699,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ СМАРТФІШ,Ukraine,+380 67 325 4949,https://smartlift.com.ua/,office@smartlift.com.ua,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ МАРИТИМ,Ukraine,+380 67 329 3293,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ ВІЛЛЕРС,Ukraine,+380 67 333 9784,https://viles.in.ua/,info@viles.in.ua,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ КОЛД ЛОГІСТИК,Ukraine,+380 67 334 2606,,,,,Lead,Available,
Importer,WW 0303,ТОВ ВІП ФУД,Ukraine,+380 67 341 1856,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ АГРО ТРИАДА,Ukraine,+380 67 341 7619,http://triada.biz.ua/,triada1@i.ua,,,Needs checking,Available,
Importer,WW 0303,ТОВ ПРАЙМ СЕЛГРУП,Ukraine,+380 67 353 6308,https://prime-eco.com/,info@prime-eco.com,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ТАЙМФІШ 01004 М КИЇВ ВУЛ ШОВКОВИЧНА БУД 46 48 УКРАЇНА,Ukraine,+380 67 354 2220,https://mealtime.com.ua/,,,,Verified lead,Not Available,
Importer,WW 0303,EKSPERT LOGIST LVIV TOV,Ukraine,+380 67 374 1860,http://expert-in.com.ua/,zaporizhzhia@expert-in.com.ua,,,Needs checking,Available,
Importer,WW 0303,ТОВ СПЕЦПРОМСЕРВІС 49006 М ДНІПРОПЕТРОВСЬК ВУЛ ЮРІЯ САВЧЕНКА БУД 30,Ukraine,+380 67 377 5670,https://dzs.in.ua/,tovdzs@gmail.com,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ НІКО ФІШ,Ukraine,+380 67 390 8691,http://firma-niko.com.ua/,olgagalenko@firma-nikocom.kiev.ua,office@firma-nikocom.kiev.ua,,Needs checking,Available,
Importer,WW 0303,ТОВ УКРПРОДФІШ,Ukraine,+380 67 402 9296,,,,,Lead,Available,
Importer,WW 0303,ТОВ НОРД АТЛАНТІК СІАФУД,Ukraine,+380 67 403 9058,,,,,Lead,Available,
Importer,WW 0303,ТОВ АТЛАНТІК ЮММА 04655 УКРАЇНА М КИЇВ ВУЛ НОВОКОСТЯНТИНІВСЬКА 4 А,Ukraine,+380 67 406 6406,https://umma.fish/,info@umma.fish,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ПРОДГРАНД,Ukraine,+380 67 430 2194,,,,,Lead,Available,
Importer,WW 0303,ТОВ ВАНСКІ,Ukraine,+380 67 432 6765,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ ДЕЛІВЕРІ ТОРГ 79053 М ЛЬВІВ ВУЛ В ВЕЛИКОГО БУДИНОК 4 ОФІС 301,Ukraine,+380 67 433 5492,https://www.delivery-auto.com/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ТД ФУДСЕРВІС ТОВ ТД ФУДСЕРВІС,Ukraine,+380 67 434 3000,https://foodservice.ck.ua/,td@foodservice.ck.ua,,,Needs checking,Not Available,
Importer,WW 0303,ПП ДОБРИЙ ПРОДУКТ,Ukraine,+380 67 442 9243,,,,,Lead,Available,
Importer,WW 0303,ПРИВАТНЕ ПІДПРИЄМСТВО АГРОМЕРЕЖА,Ukraine,+380 67 447 0205,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ ІМЕКО ЛТД,Ukraine,+380 67 455 3266,http://imko.com.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ОКЕАНОВ,Ukraine,+380 67 470 7715,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ МАРІКІНО,Ukraine,+380 67 485 0449,,,,,Lead,Available,
Importer,WW 0303,ТОВ АЛІГОРІЯ,Ukraine,+380 67 502 7968,,,,,Lead,Available,
Importer,WW 0303,ТОВ НОРДЕН ФІШ УКРАЇНА 02000 МІСТO КИЇВ ПР ПOВІТРOФЛOТСЬКИЙ БУДИНOК 66 OФІС 1,Ukraine,+380 67 504 0352,http://www.norven.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ БВ ТРЕЙД,Ukraine,+380 67 509 1020,http://btm-trade.com.ua/,info@btm-trade.com.ua,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ БРИЗТОЛЬ ТОВ БРИЗТОЛЬ,Ukraine,+380 67 509 2875,http://mebel-briz.com.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ФЛАГМАН СІФУД КИЇВСЬКА OБЛ БРOВАРСЬКИЙ Р Н СМТ ВЕЛИКА ДИМЕРКА В БРOВАРСЬКА 152,Ukraine,+380 67 509 7803,http://fseafood.all.biz/,roman.savchuk@fseafood.com,,,Verified lead,Available,
Importer,WW 0303,ТОВ БІСТЕКО,Ukraine,+380 67 520 1770,https://eopt.ua/,b2b@eopt.ua,,,Needs checking,Not Available,
Importer,WW 0303,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ІНТЕР АВІА ІНВЕСТ,Ukraine,+380 67 520 4963,https://interaviainvest.all.biz/,vasilenkoae@gmail.com,,,Needs checking,Available,
Importer,WW 0303,ТОВ АКФОРТ 49000 М ДНІПРO УЛ КРАСНOПІЛЬСЬКА 13Ж OФІС 13 УКРАЇНА,Ukraine,+380 67 523 5033,http://akvateh.dp.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ГРІЗОНТ ФІШ,Ukraine,+380 67 532 6660,http://vent.com.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ РИБГРАД,Ukraine,+380 67 537 5228,https://rybtrade.com.ua/,adm@rybtrade.com.ua,,,Needs checking,Available,
Importer,WW 0303,ТОВ ЄВРОІМПОРТ ГРУП,Ukraine,+380 67 542 2777,https://finke.com.ua/,,,,Needs checking,Available,
Importer,WW 0303,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АЛГ ГРУП,Ukraine,+380 67 542 2929,https://alg-group.com.ua/glavnaja/,alg_group@ukr.net,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ АЙПІТРЕЙД,Ukraine,+380 67 555 1212,https://api-trade.com.ua/,,,,Needs checking,Available,
Importer,WW 0303,ТОВ САТА ФІШ ЛТД,Ukraine,+380 67 555 4877,https://satis-cs.prom.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ВАЛО ТІМБЕР,Ukraine,+380 67 563 1570,https://valo-timber.uaprom.net/,,,,Needs checking,Available,
Importer,WW 0303,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ЕКО СТОР,Ukraine,+380 67 571 6834,http://kharkov-eco.com.ua/,kharkov-eko@ukr.net,,,Needs checking,Not Available,
Importer,WW 0303,TRADE MANUFACTURING COMPANY LVIVHOLOD LTD,Ukraine,+380 67 576 2620,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ ЮРСПЕЦКОМ,Ukraine,+380 67 577 4455,,,,,Lead,Available,
Importer,WW 0303,ТОВ ІНТЕРОПТ ЛЮКС,Ukraine,+380 67 579 1294,https://luxury-ua.com/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ КБ ІМПЕКС,Ukraine,+380 67 612 1345,http://impeks.com.ua/,spectechnika@impeks.com.ua,baza.str@impeks.com.ua,,Needs checking,Not Available,
Importer,WW 0303,ТОВ СТАНДАРТ ДЕЛІВЕРІ,Ukraine,+380 67 621 0405,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ АСТРАФІШ 49081 УКРАЇНА М ДНІПРО ПР МАНУЙЛІВСЬКИЙ 73,Ukraine,+380 67 622 1154,https://www.alufas.com/,secretary@alufas.com,ch@alufas.com,,Needs checking,Not Available,
Importer,WW 0303,ТОВ БРИЗТОЛЬ УКРАЇНА 49000 М ДНІПРО ПР МАНУЙЛІВСЬКИЙ 73 ОФІС 304,Ukraine,+380 67 622 5223,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ ОМЕГА 49041 М ДНІПРО ВУЛ ПАНІКАХИ БУД 15,Ukraine,+380 67 623 6900,http://omega.page/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ФУДС ДЕЛІВЕРІ 04080 М КИЇВ ПОДІЛЬСЬКИЙ Р Н ВУЛ ФРУНЗЕ БУД 124КВ ОФІС 55 УКР,Ukraine,+380 67 641 1252,https://www.delivery-auto.com/uk-UA/GroupCompany,office@delivery-auto.com.ua,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ МЕРЕЖА ІДК,Ukraine,+380 67 647 5522,,,,,Lead,Available,
Importer,WW 0303,ТОВ ВТП ТРИТОН 51900 ДНІПРОПЕТРОВСЬКА ОБЛ М КАМ ЯНСЬКЕ ВУЛ ТРИТУЗНА 253,Ukraine,+380 67 653 2412,http://www.triton-ua.com/,office@triton-ua.com,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ АСТИОН 49000 М ДНІПРО ВУЛ ЖУРНАЛІСТІВ 13 ОФ 116 УКРАЇНА,Ukraine,+380 67 653 3672,http://macik-baby.com/,info@macik-baby.com,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ КОРАЛ,Ukraine,+380 67 659 9900,https://koral-fasad.com/,info@koral-fasad.com,,,Needs checking,Not Available,
Importer,WW 0303,ТЗОВ КРАМАР ЛТД 79040 М ЛЬВІВ ВУЛ ДАНИЛА АПОСТОЛА 16 Х 1 УКРАЇНА,Ukraine,+380 67 674 7424,http://kramar-shop.com/,shop@kramar-ltd.com.ua,,,Verified lead,Available,
Importer,WW 0303,ПРИВАТНЕ ПІДПРИЄМСТВО МАКСІМА ДЛС,Ukraine,+380 67 675 4604,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ УКРРИБА ЗАХІД,Ukraine,+380 67 675 5017,http://www.ukrfish.in.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ СХІДНО ЄВРОПЕЙСЬКА РИБНА КОМПАНІЯ,Ukraine,+380 67 676 7911,http://www.ee-travel.com.ua/,office.eet@gmail.com,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ФІРМА ВІЛАТ 36034 ПOЛТАВСЬКА OБЛ М ПOЛТАВА ВУЛ ПOЛOВКИ БУД 64,Ukraine,+380 67 691 9731,https://terminal.pl.ua/?utm_source=google&utm_medium=my_bysiness,office@terminal.pl.ua,,,Needs checking,Available,
Importer,WW 0303,ТЗОВ ОЛАНТА УКРАЇНА,Ukraine,+380 67 699 0079,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ ОКЕАН ФУД 03069 М КИЇВ ГОЛОСІЇВСЬКИЙ РАЙОН ПРОВ ЯСИНУВАТСЬКИЙ БУД 10 432,Ukraine,+380 67 700 1121,,,,,Lead,Available,
Importer,WW 0303,ТОВ ІНТЕР ТРЕЙДІНГ КОММОДІТІ,Ukraine,+380 67 736 9797,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ НОВОМОСКОВСЬКА ТРИКОТАЖНА ФАБРИКА,Ukraine,+380 67 761 0091,https://giulia.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ СТАНДАРТ ПОСТАЧАННЯ,Ukraine,+380 67 790 6701,http://standartenergo.com.ua/,,,,Needs checking,Available,
Importer,WW 0303,ТОВ АГАМА УКРАЇНА,Ukraine,+380 67 818 0300,https://gamabc.com.ua/,info@gamabc.com.ua,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ФАЙЕР БЬОРД,Ukraine,+380 67 825 4376,https://www.pro-fiber.com.ua/,office@pro-fiber.com.ua,,,Needs checking,Available,
Importer,WW 0303,ФОП АНДРЄЄВ МАКСИМ ЮРІЙОВИЧ,Ukraine,+380 67 833 1989,http://fop-olejnikov-e-v.uaprom.net/,,,,Needs checking,Available,
Importer,WW 0303,ТОВ АРКТИК ЛАЙТ,Ukraine,+380 67 915 0440,https://lightcraft.com.ua/,sales@lightcraft.com.ua,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ СТРЕТОВИЧ ТА ПАРТНЕРИ,Ukraine,+380 67 920 7778,,,,,Lead,Available,
Importer,WW 0303,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПЕЛАГІЯ УКРАЇНА,Ukraine,+380 67 941 9111,http://www.tovpelat.com.ua/,,,,Needs checking,Available,
Importer,WW 0303,ТОВ РК ІМПЕРІАЛ,Ukraine,+380 67 972 9340,,,,,Lead,Available,
Importer,WW 0303,ТОВ ЛЕТТОГРУПП,Ukraine,+380 67 987 2682,https://legat.com.ua/,info@legat.com.ua,,,Needs checking,Available,
Importer,WW 0303,ТОВ МЕГАФІШ ГРУП,Ukraine,+380 67 987 3079,http://www.tasty-style.com.ua/,info@tasty-style.com.ua,,,Needs checking,Not Available,
Importer,WW 0303,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КОМБІНАТ ЧЕРКАСИ,Ukraine,+380 68 053 7072,http://fishfactory.com.ua/,info@fishfactory.com.ua,,,Needs checking,Available,
Importer,WW 0303,ТОВ СІФУДС ІМПОРТ,Ukraine,+380 68 283 3779,https://ifc.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ТІКО ХОЛДИНГ,Ukraine,+380 68 305 3163,https://tiko-rivne.com.ua/,mail@tiko-rivne.com.ua,,,Needs checking,Not Available,
Importer,WW 0303,ПРИВАТНЕ ПІДПРИЄМСТВО ПРИВАТНЕ МАЛЕ ПІДПРИЄМСТВО ЛОТОС,Ukraine,+380 68 364 6374,https://my-fish-shop.com/%20%20https://www.instagram.com/my_fish_shop/,,,,Needs checking,Available,
Importer,WW 0303,LL BPS AKTIV PECHENIZKA,Ukraine,+380 68 373 5656,https://activplus.com.ua/,activplusconsult@gmail.com,,,Needs checking,Available,
Importer,WW 0303,ТЗОВ ТОРГОВИЙ ДІМ КІП,Ukraine,+380 68 510 0883,http://salt-opt.com.ua/,oookipiko@gmail.com,saltoptom@gmail.com,,Needs checking,Available,
Importer,WW 0303,ТОВ АРГОСТОРГ,Ukraine,+380 68 790 2344,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ РИБНИЙ ПРОДУКТ 03126 М КИЇВ ВУЛ АКАДЕМІКА БІЛЕЦЬКОГО БУД 34 ОФ 27,Ukraine,+380 68 805 3150,https://zdorovyi-produkt.ua/,sales.zdp@gmail.com,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ СУЧАСНІ АКВАТЕХНОЛОГІЇ 54001 М МИКOЛАЇВ ВУЛ СПАСЬКА БУД 75 1,Ukraine,+380 68 860 5198,https://st-agro.com/,st2130300@gmail.com,,,Needs checking,Available,
Importer,WW 0303,ООО МАСТЕР ТОРГ,Ukraine,+380 71 364 6033,http://mastertorg.org/,,,,Verified lead,Not Available,
Importer,WW 0303,ООО МАГНИТ ФИШ,Ukraine,+380 71 440 7787,http://www.magnitfish.com/kontakty/,office@magnitfish.com,,,Needs checking,Not Available,
Importer,WW 0303,ФОП РИБАЛКА СЕРГІЙ МИКОЛАЙОВИЧ65113 УКРАЇНА ОДЕСЬКА ОБЛ М ОДЕСА ПРОСПЕКТ ГЛУШКА АКАДЕМІКА БУД,Ukraine,+380 73 026 2514,https://www.flagman.kiev.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ АКФОРТ,Ukraine,+380 73 279 2891,http://www.art-comfort.com.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТЗОВ ЛЕОПОЛІС МАРКЕТ ТЗОВ ЛЕОПОЛІС МАРКЕТ,Ukraine,+380 73 502 5257,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ СТАНДАРТ ДЕЛІВЕРІ ТОВ СТАНДАРТ ДЕЛІВЕРІ,Ukraine,+380 73 545 2033,http://standartbud.net/,stbudretail@gmail.com,,,Needs checking,Not Available,
Importer,WW 0303,ФОП ПОНОМАРЬОВ ОЛЕКСАНДР ВОЛОДИМИРОВИЧ,Ukraine,+380 73 757 6770,https://advocatponomarenko.dp.ua/,officeponomarenko.dp@gmail.com,vash.advocate.pvl@gmail.com,,Needs checking,Not Available,
Importer,WW 0303,ТОВ СКАЙФІШ,Ukraine,+380 73 927 0601,https://skysoft.com.ua/,callcenter@skysoft.com.ua,office@skysoft.com.ua,,Needs checking,Not Available,
Importer,WW 0303,ТОВ АГРОІМПОРТ УКРАЇНА,Ukraine,+380 800 300 898,http://agroimport.in.ua/,d.agro@ukr.net,info@agroimportgroups.com,,Needs checking,Not Available,
Importer,WW 0303,ТОВ МАРІНУС,Ukraine,+380 800 301 035,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ КОМПАНІЯ КОРСА,Ukraine,+380 800 303 006,https://pakline-logistics.ua/,korsa@pakline.com.ua,info@pakline.com.ua,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ОКЕАН ІНВЕСТ,Ukraine,+380 800 331 090,https://oceaninvest.ua/,office@oceaninvest.ua,kseniia.podliavska@oceaninvest.ua,,Needs checking,Not Available,
Importer,WW 0303,ТОВ АКВАРІУМ ЛТД,Ukraine,+380 800 339 675,https://aqua-mir.com.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТЗОВ РИНОК СІЛЬСЬКОГОСПОДАРСЬКОЇ ПРОДУКЦІЇ ШУВАР,Ukraine,+380 800 354 001,http://shuvar.com/,info@shuvar.com,,,Needs checking,Not Available,
Importer,WW 0303,ТЗОВ ПАТРОН І КО,Ukraine,+380 800 500 600,http://www.paton.ua/,office@paton.ua,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ МЕТРО КЕШ ЕНД КЕРІ УКРАЇНА,Ukraine,+380 800 501 401,https://www.metro.ua/store-locator/kiev-pozniaku-tz10?utm_source=gmb&utm_medium=organic&utm_content=website&utm_term=kiev-pozniaku-tz10,,,,Needs checking,Not Available,
Importer,WW 0303,ПП ВТК ЛУКАС,Ukraine,+380 800 505 091,https://lukas.ua/,kharkov@lukas.com.ua,maxzh@ukr.net,,Needs checking,Not Available,
Importer,WW 0303,ТОВ МАТР,Ukraine,+380 800 507 200,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ ДК ВІЗІЯ ОПТТОРГ 79040 ЛЬВІВСЬКА ОБЛАСТЬ МІСТО ЛЬВІВ ВУЛИЦЯ П ЯСЕЦЬКОГО А БУДИНОК,Ukraine,+380 800 607 770,http://vizex.ua/,,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ НОРДЕН ФІШ 02000 М КИЇВ ПР ПОВІТРОФЛОТСЬКИЙ БУДИНОК 66 ОФІС 1 УКРАЇНА,Ukraine,+380 93 026 7600,,,,,Lead,Not Available,
Importer,WW 0303,ФОП КОВТОНЮК ОЛЕГ ОЛЕКСАНДРОВИЧ,Ukraine,+380 93 063 9239,http://zukor5gramiv.com.ua/,zukor5gramiv@gmail.com,,,Needs checking,Available,
Importer,WW 0303,ТОВ МУЛЬТІОПТТОРГ,Ukraine,+380 93 151 1086,,,,,Lead,Available,
Importer,WW 0303,ТОВ ВЕЛЕС ІМПОРТ 03065 М КИЇВ ВУЛ ВАСИЛЯ ЧУМАКА БУД 5 ОФІС 1 УКРАЇНА,Ukraine,+380 93 165 1613,http://veles-machinery.olx.ua/,,,,Needs checking,Available,
Importer,WW 0303,ТОВ САЛКА 02000 М КИЇВ ВУЛ ЄВГЕНА МАЛАНЮКА Б 114 БУКРАЇНА,Ukraine,+380 93 254 1820,http://www.horeca-group.com.ua/,slava_frozen@ukr.net,saleshorecagroup3@ukr.net,,Needs checking,Available,
Importer,WW 0303,ТОВ КВОЛІТІ ФІШ,Ukraine,+380 93 333 2131,,,,,Lead,Available,
Importer,WW 0303,ТОВ ВІВА ЛТД,Ukraine,+380 93 512 7796,https://viva-art.com.ua/,vivaart@ukr.net,,,Needs checking,Not Available,
Importer,WW 0303,ТОВ ВГ ІМЕКС ГРУП,Ukraine,+380 93 573 9672,http://www.imeks.net.ua/,,,,Needs checking,Available,
Importer,WW 0303,ТОВ САЛКА 02000 М КИЇВ ВУЛ ЄВГЕНА МАЛАНЮКА Б 114 Б УКРАЇНА,Ukraine,+380 93 833 0397,https://www.bugs.ua/,,,,Needs checking,Available,
Importer,WW 0303,ТОВ КЕЙ ЕМ КЕЙ ГРУП 03113 М КИЇВ ПРOСПЕКТ ПЕРЕМOГИ БУДИНOК 68 1 OФІС 62,Ukraine,+380 95 101 2040,https://keygroup.solutions/,office@keygroup.solutions,,,Needs checking,Available,
Importer,WW 0303,ТОВ ДОН ЕСТ ПЛЮС УКРАЇНА,Ukraine,+380 95 174 0209,,,,,Lead,Not Available,
Importer,WW 0303,ПРИВАТНЕ ПІДПРИЄМСТВО РЕСПЕКТ БРОК,Ukraine,+380 95 245 9067,,,,,Lead,Available,
Importer,WW 0303,ТОВ ІМЕКС ПЛЮС,Ukraine,+380 95 345 1957,http://imeks.kiev.ua/,,,,Needs checking,Available,
Importer,WW 0303,ТОВ АКВАСВІТ ЛТД,Ukraine,+380 95 463 0445,,,,,Lead,Not Available,
Importer,WW 0303,ТОВ СЄВЄРНИЄ МОРЄПРОДУКТИ,Ukraine,+380 95 468 6490,,,,,Lead,Not Available,
